NAME                       GPU_COUNT   GPU_TYPE
max1550-675d844bcf-hvbqt   1           max1550
max1550-675d844bcf-hvpq5   1           max1550
max1550-675d844bcf-hwwmg   1           max1550
max1550-675d844bcf-hxgqd   1           max1550
max1550-675d844bcf-hxgs7   1           max1550
max1550-675d844bcf-hzcs7   1           max1550
max1550-675d844bcf-hzrqr   1           max1550
max1550-675d844bcf-j2wp7   1           max1550
max1550-675d844bcf-j4fnd   1           max1550
max1550-675d844bcf-j4wvf   1           max1550
max1550-675d844bcf-j57t9   1           max1550
max1550-675d844bcf-j5d9n   1           max1550
max1550-675d844bcf-j6z64   1           max1550
max1550-675d844bcf-j77zn   1           max1550
max1550-675d844bcf-j7dbq   1           max1550
max1550-675d844bcf-j7v9h   1           max1550
max1550-675d844bcf-j97fc   1           max1550
max1550-675d844bcf-j9bpx   1           max1550
max1550-675d844bcf-j9lgb   1           max1550
max1550-675d844bcf-j9r2v   1           max1550
max1550-675d844bcf-jcl9r   1           max1550
max1550-675d844bcf-jd5pz   1           max1550
max1550-675d844bcf-jdb9g   1           max1550
max1550-675d844bcf-jdbxl   1           max1550
max1550-675d844bcf-jfhsp   1           max1550
max1550-675d844bcf-jgddj   1           max1550
max1550-675d844bcf-jh9pq   1           max1550
max1550-675d844bcf-jht29   1           max1550
max1550-675d844bcf-jj8tn   1           max1550
max1550-675d844bcf-jjp49   1           max1550
max1550-675d844bcf-jk5sj   1           max1550
max1550-675d844bcf-jkh4k   1           max1550
max1550-675d844bcf-jkn67   1           max1550
max1550-675d844bcf-jkwkl   1           max1550
max1550-675d844bcf-jlp8r   1           max1550
max1550-675d844bcf-jm45k   1           max1550
max1550-675d844bcf-jmccj   1           max1550
max1550-675d844bcf-jng27   1           max1550
max1550-675d844bcf-jnt8j   1           max1550
max1550-675d844bcf-jntsg   1           max1550
max1550-675d844bcf-jpqx6   1           max1550
max1550-675d844bcf-jqgmn   1           max1550
max1550-675d844bcf-jqshb   1           max1550
max1550-675d844bcf-jrrmn   1           max1550
