NAME                     GPU_COUNT   GPU_TYPE
mi350x-db7549758-crdwz   1           mi350x
mi350x-db7549758-csn4g   1           mi350x
mi350x-db7549758-cspnr   1           mi350x
mi350x-db7549758-cswnk   1           mi350x
mi350x-db7549758-ct4mk   1           mi350x
mi350x-db7549758-ct69h   1           mi350x
mi350x-db7549758-ctjr4   1           mi350x
mi350x-db7549758-ctm64   1           mi350x
mi350x-db7549758-ctsxp   1           mi350x
mi350x-db7549758-cx7nl   1           mi350x
mi350x-db7549758-cxn2g   1           mi350x
mi350x-db7549758-d4d5r   1           mi350x
mi350x-db7549758-d8bgj   1           mi350x
mi350x-db7549758-d8w2m   1           mi350x
mi350x-db7549758-d929l   1           mi350x
mi350x-db7549758-dbw8c   1           mi350x
mi350x-db7549758-ddr2w   1           mi350x
mi350x-db7549758-ddsdc   1           mi350x
mi350x-db7549758-dfc5j   1           mi350x
mi350x-db7549758-dfdr2   1           mi350x
mi350x-db7549758-dfrmj   1           mi350x
mi350x-db7549758-dgckt   1           mi350x
mi350x-db7549758-dgxj2   1           mi350x
mi350x-db7549758-dlcfx   1           mi350x
mi350x-db7549758-dm9qd   1           mi350x
mi350x-db7549758-dmp8j   1           mi350x
mi350x-db7549758-dn5lz   1           mi350x
mi350x-db7549758-dpccq   1           mi350x
mi350x-db7549758-dqbm9   1           mi350x
mi350x-db7549758-dqvrg   1           mi350x
mi350x-db7549758-dr8s2   1           mi350x
mi350x-db7549758-drl5d   1           mi350x
mi350x-db7549758-drsxr   1           mi350x
mi350x-db7549758-dsg54   1           mi350x
mi350x-db7549758-dszvc   1           mi350x
mi350x-db7549758-dt8tp   1           mi350x
mi350x-db7549758-dtbbb   1           mi350x
mi350x-db7549758-dtxqw   1           mi350x
mi350x-db7549758-dw45c   1           mi350x
mi350x-db7549758-f267f   1           mi350x
mi350x-db7549758-f2gsn   1           mi350x
mi350x-db7549758-f4lqv   1           mi350x
mi350x-db7549758-f775r   1           mi350x
mi350x-db7549758-f7lvq   1           mi350x
mi350x-db7549758-fb6ft   1           mi350x
mi350x-db7549758-fbwmx   1           mi350x
mi350x-db7549758-fc75q   1           mi350x
mi350x-db7549758-fdlb9   1           mi350x
mi350x-db7549758-fdr8d   1           mi350x
mi350x-db7549758-fgrvf   1           mi350x
mi350x-db7549758-fh6f6   1           mi350x
mi350x-db7549758-fkxzq   1           mi350x
mi350x-db7549758-flx5m   1           mi350x
mi350x-db7549758-fm99z   1           mi350x
mi350x-db7549758-fn2rg   1           mi350x
mi350x-db7549758-fnp64   1           mi350x
mi350x-db7549758-fr52l   1           mi350x
mi350x-db7549758-fr52m   1           mi350x
mi350x-db7549758-fr6bj   1           mi350x
mi350x-db7549758-frh6t   1           mi350x
mi350x-db7549758-frwfk   1           mi350x
mi350x-db7549758-fsscx   1           mi350x
mi350x-db7549758-ftmdx   1           mi350x
mi350x-db7549758-ftvvt   1           mi350x
mi350x-db7549758-fv8rp   1           mi350x
mi350x-db7549758-fvf9d   1           mi350x
mi350x-db7549758-fvvh6   1           mi350x
mi350x-db7549758-fwjbn   1           mi350x
mi350x-db7549758-fwkp2   1           mi350x
mi350x-db7549758-fx6gh   1           mi350x
mi350x-db7549758-fxwm9   1           mi350x
mi350x-db7549758-fz6b4   1           mi350x
mi350x-db7549758-g5nqj   1           mi350x
mi350x-db7549758-g7hkl   1           mi350x
mi350x-db7549758-g7xzk   1           mi350x
mi350x-db7549758-g92j5   1           mi350x
mi350x-db7549758-g94r2   1           mi350x
mi350x-db7549758-g97t7   1           mi350x
