NAME                  GPU_COUNT   GPU_TYPE
t4-697569bdd6-fnwdd   1           t4
t4-697569bdd6-fp4xq   1           t4
t4-697569bdd6-fp7jz   1           t4
t4-697569bdd6-fpjpv   1           t4
t4-697569bdd6-fpwr7   1           t4
t4-697569bdd6-fqdm6   1           t4
t4-697569bdd6-fqv2w   1           t4
t4-697569bdd6-frggf   1           t4
t4-697569bdd6-frtk2   1           t4
t4-697569bdd6-fs2h6   1           t4
t4-697569bdd6-fsmt2   1           t4
t4-697569bdd6-ftf9z   1           t4
t4-697569bdd6-fv5rk   1           t4
t4-697569bdd6-fwzjs   1           t4
t4-697569bdd6-fxsmj   1           t4
t4-697569bdd6-fxvsv   1           t4
t4-697569bdd6-fz7ql   1           t4
t4-697569bdd6-fzckf   1           t4
t4-697569bdd6-g27lj   1           t4
t4-697569bdd6-g4k6z   1           t4
t4-697569bdd6-g5sd8   1           t4
t4-697569bdd6-g65cz   1           t4
t4-697569bdd6-g6j64   1           t4
t4-697569bdd6-g97rt   1           t4
t4-697569bdd6-g9b7p   1           t4
t4-697569bdd6-g9f67   1           t4
t4-697569bdd6-g9gtc   1           t4
t4-697569bdd6-g9hmn   1           t4
t4-697569bdd6-g9knp   1           t4
t4-697569bdd6-gb9jq   1           t4
t4-697569bdd6-gcq7s   1           t4
t4-697569bdd6-gcwjp   1           t4
t4-697569bdd6-gd6j5   1           t4
t4-697569bdd6-gdd8q   1           t4
t4-697569bdd6-gdp9z   1           t4
t4-697569bdd6-gdsck   1           t4
t4-697569bdd6-gdt6n   1           t4
t4-697569bdd6-gf82l   1           t4
t4-697569bdd6-ggstq   1           t4
t4-697569bdd6-gj5tg   1           t4
t4-697569bdd6-gjhgx   1           t4
t4-697569bdd6-gjtn2   1           t4
t4-697569bdd6-gkk97   1           t4
t4-697569bdd6-glb8w   1           t4
t4-697569bdd6-gms6d   1           t4
t4-697569bdd6-gqbnd   1           t4
t4-697569bdd6-gqmx9   1           t4
t4-697569bdd6-grbht   1           t4
t4-697569bdd6-grjrk   1           t4
t4-697569bdd6-grm4k   1           t4
t4-697569bdd6-gscwz   1           t4
t4-697569bdd6-gsmpq   1           t4
t4-697569bdd6-gtg5k   1           t4
t4-697569bdd6-gtlm5   1           t4
t4-697569bdd6-gtq8s   1           t4
t4-697569bdd6-gv9vw   1           t4
t4-697569bdd6-gvxkk   1           t4
t4-697569bdd6-gxj8m   1           t4
t4-697569bdd6-h249b   1           t4
t4-697569bdd6-h2l5j   1           t4
t4-697569bdd6-h5gqc   1           t4
t4-697569bdd6-h5pmz   1           t4
t4-697569bdd6-h5w7m   1           t4
t4-697569bdd6-h6slj   1           t4
t4-697569bdd6-h7k4k   1           t4
t4-697569bdd6-h8jc2   1           t4
t4-697569bdd6-h8w88   1           t4
t4-697569bdd6-h9hqb   1           t4
t4-697569bdd6-h9qrt   1           t4
t4-697569bdd6-hbhpx   1           t4
t4-697569bdd6-hcc7w   1           t4
t4-697569bdd6-hfmg7   1           t4
t4-697569bdd6-hg4tg   1           t4
t4-697569bdd6-hhh7b   1           t4
t4-697569bdd6-hj74d   1           t4
t4-697569bdd6-hjdg8   1           t4
t4-697569bdd6-hjdk5   1           t4
t4-697569bdd6-hjp8r   1           t4
t4-697569bdd6-hk52d   1           t4
t4-697569bdd6-hl9xn   1           t4
t4-697569bdd6-hmt9p   1           t4
t4-697569bdd6-hndfr   1           t4
t4-697569bdd6-hnmwb   1           t4
t4-697569bdd6-hpv5s   1           t4
t4-697569bdd6-hqcn7   1           t4
t4-697569bdd6-hrjwb   1           t4
t4-697569bdd6-hrtkj   1           t4
t4-697569bdd6-hs2sb   1           t4
t4-697569bdd6-hschp   1           t4
t4-697569bdd6-hsz8l   1           t4
t4-697569bdd6-hv7xq   1           t4
t4-697569bdd6-hvlcp   1           t4
t4-697569bdd6-hwgwb   1           t4
t4-697569bdd6-hws9w   1           t4
t4-697569bdd6-hwvxz   1           t4
t4-697569bdd6-hxl68   1           t4
t4-697569bdd6-hxshj   1           t4
t4-697569bdd6-hxzhv   1           t4
t4-697569bdd6-hzdw2   1           t4
t4-697569bdd6-hznjm   1           t4
t4-697569bdd6-hztr2   1           t4
t4-697569bdd6-j2kmc   1           t4
t4-697569bdd6-j4rfj   1           t4
t4-697569bdd6-j5m5q   1           t4
t4-697569bdd6-j6bj9   1           t4
t4-697569bdd6-j75vr   1           t4
t4-697569bdd6-j8nb2   1           t4
t4-697569bdd6-j9z5v   1           t4
t4-697569bdd6-jbg24   1           t4
t4-697569bdd6-jbztf   1           t4
t4-697569bdd6-jc9db   1           t4
t4-697569bdd6-jdnbt   1           t4
t4-697569bdd6-jdrml   1           t4
t4-697569bdd6-jdt9x   1           t4
t4-697569bdd6-jf4hb   1           t4
t4-697569bdd6-jfskj   1           t4
t4-697569bdd6-jgr48   1           t4
t4-697569bdd6-jj2lq   1           t4
t4-697569bdd6-jj42b   1           t4
