NAME                  GPU_COUNT   GPU_TYPE
l4-69ddf84dbb-d8vqb   1           l4
l4-69ddf84dbb-dbwx2   1           l4
l4-69ddf84dbb-dcrnb   1           l4
l4-69ddf84dbb-ddm2r   1           l4
l4-69ddf84dbb-df98g   1           l4
l4-69ddf84dbb-dgh7k   1           l4
l4-69ddf84dbb-dh7fn   1           l4
l4-69ddf84dbb-dhd6c   1           l4
l4-69ddf84dbb-dhsbv   1           l4
l4-69ddf84dbb-dhzzr   1           l4
l4-69ddf84dbb-djdpr   1           l4
l4-69ddf84dbb-djz9k   1           l4
l4-69ddf84dbb-dkghs   1           l4
l4-69ddf84dbb-dkh5d   1           l4
l4-69ddf84dbb-dkmj2   1           l4
l4-69ddf84dbb-dlr85   1           l4
l4-69ddf84dbb-dm6dj   1           l4
l4-69ddf84dbb-dnhk6   1           l4
l4-69ddf84dbb-dnhq5   1           l4
l4-69ddf84dbb-dnvs7   1           l4
l4-69ddf84dbb-dnzkn   1           l4
l4-69ddf84dbb-dpdqd   1           l4
l4-69ddf84dbb-dqx6j   1           l4
l4-69ddf84dbb-dr6s5   1           l4
l4-69ddf84dbb-dr949   1           l4
l4-69ddf84dbb-dsb8d   1           l4
l4-69ddf84dbb-dsjjl   1           l4
l4-69ddf84dbb-dtcmp   1           l4
l4-69ddf84dbb-dvmrp   1           l4
l4-69ddf84dbb-dw7h9   1           l4
l4-69ddf84dbb-dwn5n   1           l4
l4-69ddf84dbb-dxtlv   1           l4
l4-69ddf84dbb-dzrjw   1           l4
l4-69ddf84dbb-f228m   1           l4
l4-69ddf84dbb-f5ssg   1           l4
l4-69ddf84dbb-f65px   1           l4
l4-69ddf84dbb-f6wfh   1           l4
l4-69ddf84dbb-f7rg6   1           l4
l4-69ddf84dbb-f8jzs   1           l4
l4-69ddf84dbb-f9ckk   1           l4
l4-69ddf84dbb-fbhvk   1           l4
l4-69ddf84dbb-fbs65   1           l4
l4-69ddf84dbb-fc4vj   1           l4
l4-69ddf84dbb-fclpq   1           l4
l4-69ddf84dbb-fcwgt   1           l4
l4-69ddf84dbb-ff44v   1           l4
l4-69ddf84dbb-ffl4g   1           l4
l4-69ddf84dbb-fflbq   1           l4
l4-69ddf84dbb-ffwbk   1           l4
l4-69ddf84dbb-fg2pt   1           l4
l4-69ddf84dbb-fgl5w   1           l4
l4-69ddf84dbb-fgxkw   1           l4
l4-69ddf84dbb-fhpfb   1           l4
l4-69ddf84dbb-fj4ps   1           l4
l4-69ddf84dbb-fjkkj   1           l4
l4-69ddf84dbb-fjmh7   1           l4
l4-69ddf84dbb-fkbh4   1           l4
l4-69ddf84dbb-fkh42   1           l4
l4-69ddf84dbb-flq29   1           l4
l4-69ddf84dbb-flxwq   1           l4
l4-69ddf84dbb-fmqz4   1           l4
l4-69ddf84dbb-fmtd5   1           l4
l4-69ddf84dbb-fmztw   1           l4
l4-69ddf84dbb-fngcv   1           l4
l4-69ddf84dbb-fntct   1           l4
l4-69ddf84dbb-fnvb2   1           l4
l4-69ddf84dbb-fnwpn   1           l4
l4-69ddf84dbb-fpc5j   1           l4
l4-69ddf84dbb-fqfqn   1           l4
l4-69ddf84dbb-fqzpz   1           l4
l4-69ddf84dbb-frh7x   1           l4
l4-69ddf84dbb-fsmw7   1           l4
l4-69ddf84dbb-fxsd2   1           l4
l4-69ddf84dbb-fxxtv   1           l4
l4-69ddf84dbb-fzj2b   1           l4
l4-69ddf84dbb-fzs4g   1           l4
l4-69ddf84dbb-fzznc   1           l4
l4-69ddf84dbb-g2pdn   1           l4
l4-69ddf84dbb-g2xfz   1           l4
l4-69ddf84dbb-g4bjm   1           l4
l4-69ddf84dbb-g4gwc   1           l4
l4-69ddf84dbb-g5v64   1           l4
l4-69ddf84dbb-g6j24   1           l4
l4-69ddf84dbb-g6zzl   1           l4
l4-69ddf84dbb-g7xkm   1           l4
l4-69ddf84dbb-g8jnb   1           l4
l4-69ddf84dbb-g8tfd   1           l4
l4-69ddf84dbb-g988j   1           l4
l4-69ddf84dbb-gb45m   1           l4
l4-69ddf84dbb-gbkkp   1           l4
l4-69ddf84dbb-gdtv9   1           l4
l4-69ddf84dbb-ggn7b   1           l4
l4-69ddf84dbb-ghc7h   1           l4
l4-69ddf84dbb-gjvc7   1           l4
l4-69ddf84dbb-gkssg   1           l4
l4-69ddf84dbb-gl6kr   1           l4
l4-69ddf84dbb-gm9wn   1           l4
l4-69ddf84dbb-gmq6s   1           l4
l4-69ddf84dbb-gnl4z   1           l4
l4-69ddf84dbb-gpwff   1           l4
l4-69ddf84dbb-gq922   1           l4
l4-69ddf84dbb-gqplb   1           l4
l4-69ddf84dbb-gqxls   1           l4
l4-69ddf84dbb-grk5z   1           l4
l4-69ddf84dbb-grlm8   1           l4
l4-69ddf84dbb-gs7sv   1           l4
l4-69ddf84dbb-gtwq2   1           l4
l4-69ddf84dbb-gvgrz   1           l4
l4-69ddf84dbb-gxfjj   1           l4
l4-69ddf84dbb-gxnk7   1           l4
l4-69ddf84dbb-gxz8x   1           l4
l4-69ddf84dbb-h4czz   1           l4
l4-69ddf84dbb-h4mg5   1           l4
l4-69ddf84dbb-h4zj4   1           l4
l4-69ddf84dbb-h5qs9   1           l4
l4-69ddf84dbb-h5xh5   1           l4
l4-69ddf84dbb-h78kt   1           l4
l4-69ddf84dbb-h7d6m   1           l4
l4-69ddf84dbb-h7drl   1           l4
l4-69ddf84dbb-h7nnc   1           l4
l4-69ddf84dbb-h7rrm   1           l4
l4-69ddf84dbb-h8wm9   1           l4
l4-69ddf84dbb-h9bmm   1           l4
l4-69ddf84dbb-h9r2q   1           l4
l4-69ddf84dbb-hbk52   1           l4
l4-69ddf84dbb-hbmfx   1           l4
l4-69ddf84dbb-hc8ll   1           l4
l4-69ddf84dbb-hcc9p   1           l4
l4-69ddf84dbb-hcfpn   1           l4
l4-69ddf84dbb-hhlz4   1           l4
l4-69ddf84dbb-hhvvk   1           l4
l4-69ddf84dbb-hhxrg   1           l4
l4-69ddf84dbb-hhz88   1           l4
l4-69ddf84dbb-hj2vc   1           l4
l4-69ddf84dbb-hjkmp   1           l4
l4-69ddf84dbb-hkkvq   1           l4
l4-69ddf84dbb-hkqj2   1           l4
l4-69ddf84dbb-hkvlr   1           l4
l4-69ddf84dbb-hlgm6   1           l4
l4-69ddf84dbb-hlvmt   1           l4
l4-69ddf84dbb-hqr8l   1           l4
l4-69ddf84dbb-hqxxh   1           l4
l4-69ddf84dbb-hr2bc   1           l4
l4-69ddf84dbb-hrfk7   1           l4
l4-69ddf84dbb-hrts8   1           l4
l4-69ddf84dbb-hs4xr   1           l4
l4-69ddf84dbb-hsq2k   1           l4
l4-69ddf84dbb-htm4w   1           l4
l4-69ddf84dbb-htpv8   1           l4
l4-69ddf84dbb-htwds   1           l4
l4-69ddf84dbb-hv6nq   1           l4
l4-69ddf84dbb-hvhmg   1           l4
l4-69ddf84dbb-hw94s   1           l4
l4-69ddf84dbb-hwtf5   1           l4
l4-69ddf84dbb-hwwkj   1           l4
l4-69ddf84dbb-hxjfs   1           l4
l4-69ddf84dbb-hxtth   1           l4
